Date,AUD,CAD,CHF,EUR,GBP,IDR,JPY,KRW,MYR,NOK,NZD,PHP,RUB,SEK,SGD,THB,TRY,ZAR
20121122,-0.184265913,-0.161617964,-0.64954782,-0.682540914,-0.188239761,0.01549906,0.193041956,0.227537962,0.014379251,-0.69609776,-0.253496557,-0.124874021,-0.273222,-0.861086566,-0.024264466,0.002128299,-0.265439406,-0.238051419
20121121,0.25026654,0.180245522,-0.035178494,0.031237798,-0.086862837,-0.022166308,1.085307743,-0.037947574,0.084868373,-0.091499917,0.394779022,-0.063549791,-0.442310551,-0.249895066,0.082264381,0.097441493,0.383276825,1.266550577
20121120,0.022420606,-0.28093109,-0.333842555,-0.366929503,-0.187064024,0.082006166,0.392820745,-0.28790752,-0.193659029,-0.860262891,0.034893904,0.158863721,-0.694673118,-0.316201594,-0.041872786,-0.163622638,-0.327954511,0.139736182
20121119,-0.570332608,-0.203685584,-0.108328342,-0.133207961,-0.039868695,-0.004311045,0.021265035,-0.413246564,-0.199569721,-0.106105229,-0.881939231,-0.58587378,-0.446366006,-0.21865005,-0.17152493,-0.097533059,0.141007864,-0.180078417
20121116,-0.019045653,-0.140769014,0.086308356,0.086308356,-0.286475709,0.056224277,-0.126107116,0.282430192,0.163106813,0.222304427,0.162676112,0.272674653,0.215180804,0.101353708,0.188816418,0.099079028,-0.079181145,-1.144494208
20121115,0.850903207,0.085855524,-0.218611214,-0.235183443,0.119077368,-0.017809786,1.388440042,0.287898189,0.233978335,0.275767202,0.204449482,0.256287623,-0.136766298,0.019259632,0.233195977,0.030297876,-0.161331848,1.152945722
20121114,0.009845784,0.015458646,-0.285429506,-0.23573786,0.132303875,-0.02664253,0.821903679,-0.487968088,-0.379099386,-0.290209201,0.49593519,0.129432874,-0.272815757,-0.023638693,-0.171535361,0.099789299,0.113012019,0.710060033
20121113,0.200298661,0.181060384,0.215669803,0.307183365,0.013265808,0.143662108,0.10881061,0.167534186,0.186353019,0.623089871,0.004801374,0.132559213,0.606810188,0.620464316,0.094613557,0.129807771,0.24147997,1.035292315
20121112,-0.736899694,-0.361098235,-0.297139511,-0.321947389,0.27193251,-0.14333861,0.362818205,-0.043625835,-0.029854286,-0.301469805,-0.519746623,-0.327667794,-0.079594505,-0.24754777,-0.264304102,-0.032446272,0.291186502,-0.562247818
20121109,0.503142013,0.647116717,0.297582221,0.330864976,0.419034714,-0.005070652,-0.951129564,-0.076082015,0.037717922,0.323994881,0.530355503,0.066700372,0.303878864,1.085365341,0.137834388,-0.164374332,0.463285827,0.537061453
20121108,0.094886335,0.299825319,0.020452969,0.078517588,-0.153377775,0.169023253,-0.284121248,0.34672576,0.335676458,-0.160757507,1.300017381,0.519620228,0.217538755,-0.438563137,0.123464952,0.035024099,0.15342336,0.702119137
20121107,0.137041745,-0.049959726,0.340495731,0.423662325,0.10394157,-0.073769169,-0.055943859,-0.426532272,-0.349634955,0.389373995,0.111686674,-0.751728734,-0.095576671,0.219818259,-0.057263201,-0.229284048,0.300015056,-0.690554827
20121106,-0.786473319,-0.258088625,-0.080388507,-0.1796875,-0.048656961,-0.055821925,-0.1796875,-0.191840396,0.016678656,-0.458382278,-0.59145031,-0.079390303,-0.615389168,-0.143575589,-0.166938242,-0.194896669,-0.407417779,-0.338802158
20121105,0.278744313,0.17009229,0.488036434,0.571339125,0.358051604,-0.001363183,-0.351333711,0.123185815,0.327837399,0.735974016,0.454794729,0.28805029,0.98894156,0.261276826,0.263996903,0.227736078,-0.225352223,0.657873816
20121102,0.026976622,-0.475377832,0.981126858,0.972762646,0.777895209,0.024767141,0.710167328,0.010859231,0.047178988,0.424779401,-0.005742928,-0.141039399,0.087946962,0.45503152,0.188198539,0.131449661,-0.22583021,0.272655107
20121101,-0.157019836,-0.138472308,0.105558821,0.138728324,-0.271040172,0.168894554,0.177324866,0.060295105,0.146315166,-0.064654105,-0.653007352,0.063896012,0.056314477,0.602161043,-0.006555897,0.063390731,-0.123302494,-0.164286144
20121031,0.072939735,0.100080003,-0.312884813,-0.23859001,-0.207654321,-0.090906325,0.516884745,-0.064412488,-0.145284343,-0.94274086,0.046171389,0.028641401,-0.091568028,-0.418069072,0.045396797,0.002161507,-0.217188412,0.51061058
20121030,-0.222116081,0.015548178,-0.510215968,-0.493750964,-0.289679979,0.093650543,-0.193362054,-0.593529144,-0.309792796,-0.680692388,-0.189857094,-0.185242141,-0.351799166,-0.567614033,-0.152673305,-0.132238706,-0.193994652,-0.633226195
20121029,-0.170939165,0.310903024,0.052698266,0.0775314,0.495978392,-0.395570687,-0.368766849,0.023145276,0.209496194,-0.130195649,-0.068706416,-0.246738395,0.008784309,-0.51211023,-0.049357824,-0.030922287,-0.141635299,-0.575775293
20121026,0.465396508,0.510065525,0.600259718,0.658506353,0.195794869,0.384016728,-0.307969945,0.060361626,0.378510507,0.739448662,0.435175277,0.290344316,0.732912049,0.481247839,0.207464765,0.161221626,0.309610849,0.328364676
20121025,-0.51975198,0.206354695,-0.417215118,-0.392519049,-0.811503875,-0.031176109,0.397940008,-0.609378414,-0.578564976,-0.037495747,-1.094730786,-0.438966497,-0.490594107,-0.01852206,-0.310729177,-0.096888415,-0.375466623,-0.818649185
20121024,-0.592521203,-0.707176628,0.503399337,0.486787204,-0.173944451,-0.054734922,-0.006743819,0.033008436,0.145545662,0.730654289,-0.235371309,0.152404119,0.511528504,0.934566422,-0.125129323,-0.096181904,0.178085209,0.378987725
20121023,0.485662326,0.244889257,0.454285694,0.445982314,0.341158392,0.065569064,0.031752216,-0.035393772,0.158763443,0.860739298,0.634648698,0.092443419,0.91758536,0.738234719,0.238319276,0.03075089,0.394579193,1.351447038
20121022,0.348563834,0.575575498,-0.115262052,-0.214345862,0.000510975,-0.003162412,0.751913982,-0.027139857,-0.006171694,-0.180561445,0.174510867,-0.101459883,0.372616889,0.026628862,0.086628839,0.064746967,-0.197321225,0.049296835
20121019,0.270273947,0.965855946,0.561856304,0.636747219,0.742106543,0.051589482,-0.079253098,-0.041142433,0.49024893,0.732240947,0.177103689,0.344577218,0.353581359,0.489033018,0.271299477,0.228763788,0.103035153,-0.157297633
20121018,-0.441876254,-0.542330059,-0.083893287,0.015246227,0.064545177,0.189870897,0.77095573,-0.091631243,0.201349177,-0.24168856,-0.14718718,0.352985109,0.050497827,-0.844136166,0.128087798,0.065021152,-0.234485016,-0.305030627
20121017,-0.587526157,-0.216346154,-0.440664897,-0.56402439,-0.342973685,-0.074545014,-0.28389584,-0.110884478,-0.614006031,-0.496756107,-0.650905977,-0.56402439,-0.546744486,-0.203273059,-0.401710517,-0.129122468,-0.378517376,-0.573646098
20121016,-0.323597207,0.899004923,-0.574888855,-0.574888855,-0.297835786,-0.091464966,0.243104224,-0.293149156,-0.279152344,-0.829825037,0.225766334,-0.230575493,-0.346046704,-0.938873105,-0.009902114,-6.16575E-05,-0.057910482,-0.532890075
20121015,0.047604706,0.02383878,-0.024246724,-0.007709506,0.110074345,0.125171309,0.385573839,-0.113851806,0.025068238,0.120650302,0.498100373,-0.070967504,-0.036314266,-0.282938775,0.017550641,0.097969312,0.103217642,1.649898044
20121012,0.240729529,-0.140998801,-0.351484123,-0.400925212,-0.246316279,-0.003471739,0.031857653,-0.207758838,-0.310430873,-0.158082903,-0.281123843,-0.036365963,-0.191127956,-0.167526708,-0.545390036,-0.227691965,-0.273272277,-1.183297409
20121011,-0.232428021,0.17955269,-0.413992267,-0.224492956,-0.187307227,-0.191221537,0.091815369,-0.086279531,-0.227011077,-0.44026752,0.181407912,-0.078944245,-0.161028864,0.423535446,-0.073251108,-0.000148048,-0.087901887,0.802644694
20121010,-0.209777497,0.194230407,0.488249487,0.496547444,0.129590128,0.010030536,0.08999999,0.307323913,0.037048093,0.408333053,0.254387088,0.166841737,0.037408428,0.439365577,-0.008682481,0.195318529,0.004546466,-1.104182061
20121009,-0.4175139,-0.363667189,0.046861922,0.038601096,-0.023273348,0.09691182,-0.060007678,-0.151483484,0.018499401,0.079146328,-0.491438168,-0.151246662,-0.151308269,0.108349241,-0.199720441,-0.172615254,0.021568901,-2.077616698
20121008,0.648125266,-0.187715969,0.322989955,0.339558574,0.982880985,0.099975783,-0.221052565,0.192953719,0.647976758,0.454914799,0.84205145,0.184848772,0.585347118,0.724633634,0.339558574,0.501229522,0.850378145,3.732804944
20121005,-0.321508786,-0.649390102,-0.482628051,-0.392247347,-0.478975908,0.001970863,-0.255369791,-0.226433632,-0.160829552,-0.861557617,-0.474265385,-0.295934601,-0.486193601,-0.821456469,-0.135558606,-0.130763482,-0.439099535,0.85421175
20121004,0.015911918,0.075506267,-0.206503102,-0.362906339,0.022777609,-0.008150862,0.405807143,-0.096817529,-0.110654146,-0.134365478,0.138165046,-0.086085027,-0.082671588,-0.352490102,-0.275153489,-0.229432323,0.752932605,1.236200729
20121003,0.953139005,0.469891802,0.218047403,0.201487911,0.232777409,0.091243772,0.280839713,0.154819717,0.295437915,0.724715536,1.415190618,-0.037095936,0.243903879,1.09868146,0.270875154,0.034611852,0.015529172,0.991966315
20121002,0.391243656,-0.205483053,-0.352261534,-0.409899459,-0.122968191,0.021241197,0.185141971,-0.196911832,-0.336658444,-0.477390717,-0.486837668,-0.359855113,-0.565884252,0.289444463,-0.044939211,-0.455112882,-0.181570725,0.220188579
20121001,0.695097806,0.277007791,0.378389893,0.41158655,0.443041843,0.039489329,0.461607266,0.143697676,-0.001765521,0.527401528,0.392197083,-0.016401533,0.619213896,0.688467655,0.278532327,0.000466794,0.039419311,0.595303431
20120928,-0.094602873,-0.228587224,-0.309507846,-0.433101315,0.08737057,-0.067136752,-0.044712732,-0.316750054,-0.453213808,-0.574761536,-0.420282093,-0.37217364,-0.171966699,-0.435457928,-0.206412196,-0.582934876,0.280004783,1.101470361
20120927,-0.763454206,-0.027811588,-0.258276343,-0.225260214,-0.35077882,-0.137018576,-0.065332761,-0.302929132,-0.242892266,-0.535245222,-1.122755481,-0.191946445,-0.568000714,-0.809836562,-0.426774458,-0.064846635,-0.290181097,-0.41499269
20120926,0.904770605,0.327870242,0.644002572,0.677306345,0.475066935,0.177177196,-0.073493891,0.079792208,0.416195337,0.718121469,0.619534363,0.509510834,0.837952275,1.001707698,0.575740336,0.194043193,0.065273052,0.417948729
20120925,-0.300709844,-0.052766842,-0.148497045,-0.123724095,-0.161328115,0.15702917,-0.341729658,-0.066416394,-0.065848145,-0.62062099,-0.491709358,0.004058869,-0.647622171,-0.362454361,-0.192947146,0.001280631,-0.402840048,-1.240180772
20120924,0.964069429,0.668701823,0.432893071,0.557448126,0.318235466,0.080681686,-0.224599364,0.064227837,0.760538072,0.767465029,1.466274496,0.226648707,0.693052416,0.524306164,0.418250753,0.389081747,0.320223298,0.431874313
20120921,-1.030167001,-0.45058885,-0.080257865,-0.261780105,-0.445010147,0.060486667,0.102839413,-0.284416858,-0.760345936,-0.402691207,-1.073433239,-0.261780105,-1.091539997,-0.178356489,-0.167557073,-0.281715787,-0.351538091,-0.958636999
20120920,0.418893845,0.418065848,0.312452311,0.370541918,0.054187774,0.070822108,-0.776493969,0.582915835,0.415944756,0.377294965,0.428005968,0.266771026,0.586062246,-0.016975489,0.099457607,0.217801415,0.422183923,1.209741701
20120919,-0.177118731,-0.073199788,0.250743483,0.399938471,0.299975869,0.381653943,0.145612828,-0.250428843,-0.196993464,-0.057311266,-0.02615869,-0.279409776,0.579913388,-0.151947752,-0.164423184,-0.162944764,-0.29686771,-0.173881923
20120918,0.848924955,0.23726273,-0.142325049,0.245135591,-0.183448235,0.413926916,0.274444177,0.122414708,0.690356502,0.15122914,0.251485846,0.4902157,0.967859205,-0.403459491,0.188818099,0.227731058,0.006679742,-0.284987827
20120917,0.764709376,0.900833239,0.052319817,0.068775791,0.006809864,-0.401690806,0.43091827,0.098897812,0.277619351,0.661496547,0.495304704,0.666471981,0.173552013,0.48706896,0.363224702,0.163180296,0.243356439,0.393063742
20120914,-1.340948701,-1.185827793,-1.152671186,-1.412752959,-0.674686352,-0.83972784,0.554271124,-1.117810428,-1.437536078,-1.286512381,-1.136016827,-0.965911033,-2.47665286,-0.490467224,-0.791652682,-0.839156221,-0.927952933,-1.801897592
20120913,0.175293704,0.153885548,0.280111362,-0.108443067,-0.139592985,0.150119227,-0.317275591,0.167170093,0.244352542,0.053390156,-0.514635306,0.359481102,0.036119939,0.307698074,0.074393032,0.194288947,0.329150937,0.932239428
20120912,-0.675948444,0.247720951,-0.771313023,-0.845223325,-0.360510829,-0.004078671,-0.099324804,-0.051611,-0.524009228,-0.603676975,-0.535562136,0.009607503,-1.056100992,-0.889670042,-0.221766806,-0.386150332,0.096241929,1.486895661
20120911,-0.474385935,-0.542143448,-0.218251801,-0.086024869,-0.323409579,0.008022003,-0.365839962,-0.121353904,-0.403628201,-0.099545028,-0.592880799,0.013753558,-0.018760152,-0.276594881,-0.396002378,-0.03320159,0.087549898,0.100146682
20120910,0.019053204,-0.436265902,-0.859510143,-0.547902317,-0.173412179,-0.061944476,-0.825646057,-0.063577932,-0.144833883,-0.318594618,-0.654995853,-0.167926457,-0.154192058,-0.465870303,-0.200366554,-0.3522243,-0.083578447,-0.340301753
20120907,-1.034881942,-0.519227572,0.1169669,-0.53518023,-0.146645778,0.086050281,0.365769225,-0.342856259,-0.290186768,-0.528434566,-0.805362621,-0.488125248,-1.252237176,-0.72352069,-0.560452368,-0.094156021,-0.678195308,-1.647408153
20120906,-0.442489801,-0.090181979,-0.184814978,-0.474758664,-0.065500697,-0.107090481,0.221222044,-0.282642463,-0.173105572,0.417386307,-0.581525188,-0.374841294,-0.402786162,0.24561002,-0.214885088,-0.128086623,-0.274882607,-0.422902959
20120905,0.578632425,0.266243724,0.041258616,0.00795039,-0.212998876,0.056863738,0.099254057,0.306102547,0.455705176,0.254917478,0.191300406,0.237696588,0.405571766,0.412383374,0.167432354,0.22455019,0.112849249,0.169268841
20120904,-0.176960126,-0.168021972,-0.070806335,-0.087447333,0.026204459,0.207199942,0.064811967,0.133110179,-0.166625438,-0.258495324,0.324811661,-0.083653353,-0.684653999,-0.189543072,-0.11930314,-0.097629504,-0.074345765,-0.527283049
20120903,0.9753938,-0.356969593,0.333783187,0.342138765,-0.168877471,0.048507052,-0.195263554,-0.187650774,-0.27480223,0.465975481,0.629597146,-0.642587907,0.235106494,1.30388835,-0.065704299,-0.318173968,0.15389602,0.062339298
20120831,-0.04794715,-0.107296204,-0.531282214,-0.531282214,-0.009483227,-0.128811564,-0.198476,-0.03915697,-0.188942459,-0.326262528,-0.29643169,-0.193534026,0.005270425,-0.669502718,-0.341408103,-0.159819126,-0.531282214,-0.548146082
20120830,0.454731575,0.266015408,-0.00035512,0.007971939,-0.080441272,0.073302652,0.007971939,-0.006082711,0.191880553,-0.470698696,0.385916491,-0.197240202,0.552851575,0.131520018,-0.068331193,0.127525675,0.680021293,0.567786972
20120829,-0.025709332,0.128870798,0.02391391,0.02391391,-0.341090935,0.182134103,0.064495678,-0.095427102,0.064805716,0.332629694,0.40980864,0.112492358,0.305867521,1.201308443,0.113027744,0.095199534,0.789753127,0.113996499
20120828,0.171294452,-0.256163153,-0.143449155,-0.143449155,0.141336828,0.169433845,-0.264842997,0.020112014,0.289617902,-0.211890931,0.483279116,0.150929247,0.93035813,-0.133753992,0.117771963,0.193180345,0.033640715,0.171831342
20120827,0.023855638,-0.352276879,-0.175247654,-0.183559457,0.175456109,0.078258613,0.37572174,0.030918082,0.274479378,-0.279247636,-0.054221666,0.02625808,-0.370048023,-0.236832991,0.05263959,0.064326938,0.024871887,-0.151274226
20120824,0.778627486,0.246835241,0.35144216,0.359798513,0.169506896,0.309048008,-0.169053283,0.316688027,0.166128504,-0.173375733,0.771109162,0.0887556,0.482770242,-0.420497199,0.32771623,0.031984334,0.306320823,1.487458394
20120823,-0.371197058,-0.162326583,-0.820295125,-0.828553219,-0.419456053,-0.17432041,-0.798394644,-0.368302288,-0.795370144,-0.976932696,-0.925230394,-0.34485433,-0.486987666,-1.214957096,-0.453048446,-0.511200527,-0.118918537,-0.421425811
20120822,0.573010296,0.695097319,-0.168981397,-0.16066838,-0.223990085,0.110460714,-0.322335146,0.457641831,0.19780725,0.227864555,0.49900534,0.114831707,0.218084774,0.826906339,0.134942411,-0.221972785,-0.044440986,0.712939148
20120821,-0.568004906,-0.354785241,-1.029932411,-1.029932411,-0.410935243,-0.114629719,-0.028293002,-0.441710742,-0.430659392,-0.887831261,-0.666024086,-0.272682718,-0.900355992,-0.722224796,-0.362949062,-0.225837306,-0.257321893,-0.678624673
20120820,-0.080752347,0.070520039,0.292462262,0.300813008,0.083642554,-0.056832418,0.147244345,0.022197649,-0.137771105,0.07501815,-0.16460479,-0.074759347,0.538357515,-0.216651254,0.170990573,0.00418714,-0.086918817,-0.161942597
20120817,0.541317361,-0.010976313,-0.461843252,-0.470130502,-0.062821105,0.109787077,0.132894996,0.061476684,0.146570676,-0.571871543,0.184628195,0.190224601,0.088556478,0.036299791,0.126011946,-0.12854475,0.246333155,0.982616359
20120816,-0.15233247,-0.3200476,-0.032755624,-0.024431957,-0.107468143,-0.096658177,0.387923448,0.26276315,0.051105833,0.544272871,-0.365265205,0.201024684,-0.136085519,0.09347236,0.034181821,0.001372851,-0.24572675,0.436787738
20120815,0.593355995,-0.005103952,0.62747211,0.619094167,0.183846177,0.163719087,0.453363726,0.145390665,0.328944804,0.543295644,0.579529677,0.71227078,0.49404962,0.334862884,0.351072932,0.44538947,0.573661786,1.173165175
20120814,0.228049754,0.025388628,-0.105246114,-0.105246114,-0.124306361,-0.004071752,0.442773962,0.059664155,-0.185630741,-0.180442329,0.249526442,0.151731551,0.163095491,0.102281378,0.128943202,0.000397181,0.111729685,0.044456793
20120813,-0.385419394,-0.273548236,-0.61576248,-0.624037604,-0.617716782,0.039331662,-0.117439377,-0.153193942,0.161152617,-0.125107394,-0.342203652,0.228958308,-0.577071139,-0.339507819,-0.234226036,-0.160494283,0.087020006,-0.30431179
20120810,0.507676645,0.006356181,0.309702905,0.318055782,0.190603037,0.148277188,-0.108033546,0.334697915,0.394227427,-0.032586452,0.25854339,0.019524982,0.742706984,-0.400330663,0.12168741,-0.124523876,0.240392548,0.543788539
20120809,-0.272416154,-0.359103226,0.267832322,0.284529713,0.068399261,-0.004846901,0.128937249,-0.424349688,0.077525171,0.167824003,0.244883724,0.10345799,-0.397730121,0.162157628,-0.035076268,-0.032703966,-0.328234454,-1.675093922
20120808,0.492945945,-0.001763813,0.785464343,0.810635538,0.226152398,0.086056339,-0.119161264,0.261327257,0.016192537,0.077591841,1.063677625,0.070409433,0.824251411,0.265516745,0.496889153,0.125672217,0.592095636,1.228382577
20120807,-0.3395113,-0.265452131,-0.441774413,-0.458346735,-0.658682138,-0.037277273,0.14717523,0.084151497,-0.129553009,-0.956425195,-0.280499684,-0.158174735,-0.502972537,-0.674375791,-0.115099655,0.001441753,0.025018679,-0.500660499
20120806,-0.420141136,-0.252930701,-1.074243499,-1.082478391,-0.134066062,-0.029793216,0.094005434,-0.528250761,-0.637986562,-0.753648095,-0.59571841,0.133086018,-2.146056732,-0.360879987,-0.336787471,-0.284116729,-0.459077104,-1.07563282
20120803,0.239686219,0.083287689,0.72420288,0.82482646,0.448519225,0.054492305,0.000616889,0.216408871,0.233017749,0.355050443,-0.012942475,-0.074627038,0.324279469,0.167904444,0.096494055,0.189844133,-0.313305414,-0.361197311
20120802,-0.16726124,0.03973236,-0.297578428,-0.388789891,-0.021967657,0.19790734,0.066812317,0.376433205,0.136560999,-0.125767739,-0.263823699,0.127732817,-0.123340303,-0.207981218,-0.057077732,0.063918185,-0.231120194,0.268544956
20120801,0.023049308,-0.048936361,-0.122153796,-0.113839649,0.338479848,-0.013493843,0.062986835,-0.222517173,-0.513851837,-0.605094092,-0.252149643,-0.00858142,0.517919404,-0.593015989,0.128062952,0.030810596,0.440326407,1.004659661
20120731,-0.249537933,-0.187741862,-0.276142941,-0.30934549,0.21477028,-0.177930387,-0.049138102,-0.673629258,-0.665817138,-0.316061379,-0.091953592,-0.344350597,0.090744007,-0.187550181,-0.244051637,-0.317078843,-0.850407387,-0.007047691
20120730,-0.604312146,-0.311955441,0.579781153,0.579781153,0.181547139,-0.012999703,0.047060326,-0.091563603,-0.311379782,-0.106632448,-0.433451417,-0.154520005,-0.273877897,-1.218652728,-0.327636876,0.157634065,-0.660280475,-0.787883778
20120727,-0.31925231,-0.051930216,-0.462775026,-0.462775026,-0.443701721,-0.140330181,0.056784557,-0.625057433,-0.021140535,0.532731751,-0.890669044,-0.165043014,-0.417631153,0.129701444,-0.00195454,-0.187774818,-0.155024499,-0.507805636
20120726,-1.044518804,-1.059762323,-1.027732463,-1.027732463,-1.078280097,-0.159070903,-0.173175662,-0.38947165,-0.369802043,-0.631547933,-1.38742141,-0.274244674,-1.132359577,-1.12952208,-0.554367101,-0.317349766,-0.236490758,-1.659287198
20120725,-0.048763511,0.05819338,-0.370858744,-0.370858744,0.230627401,0.072207667,-0.012897125,0.116960264,-0.223175571,-0.404645078,0.417676453,0.243203466,-0.104336208,0.075144774,-0.115634328,-0.313825591,-0.213110726,-0.85238829
20120724,-0.122567704,0.075430622,0.132351725,0.132351725,-0.034578331,0.082006425,0.037209076,-0.032486448,0.281001169,0.010255645,0.047277509,-0.191936531,0.468565428,-0.214819893,-0.130049616,0.030839853,0.413992418,0.499831416
20120723,1.171145694,0.711192334,0.793192109,0.78479967,0.972553199,0.226810842,-0.413767737,0.616271682,0.64849064,0.214550231,1.208126255,0.316179689,2.012836725,0.746650704,0.337802123,0.253173793,0.638701659,2.460912752
20120720,0.405202047,0.289916211,0.704728983,0.713114754,0.11501005,0.126666387,0.034806552,0.282021745,0.142701427,-0.020936032,0.475723794,0.709179726,-0.040119938,0.115076975,0.248878492,0.316249002,0.467350906,1.316319738
20120719,-1.203265248,-0.624079266,-0.431350208,-0.431350208,-0.558351036,-0.255621365,-0.554999571,-0.370122757,-0.521394721,-0.497884554,-1.233228013,-0.105445884,-1.40724542,-0.293006681,-0.51531443,-0.346652434,-0.440348323,-0.316918352
20120718,-0.237919129,-0.131317587,0.384175249,0.384175249,0.109639885,0.220529419,-0.142857172,-0.072399014,-0.157577341,0.484895158,0.40373823,-0.152042004,0.117106184,-0.921288016,-0.127625322,0.412647155,-0.166171642,-0.095066509
20120717,-0.788677356,-0.077150825,-0.846836577,-0.846836577,-0.625625414,-0.198806473,0.070008259,-0.418010202,-0.373179045,-0.547481169,-0.484822158,-0.210690673,-0.813446304,-1.006751756,-0.403327678,-0.195765974,-0.228110077,-1.023048489
20120716,-0.351799443,-0.12811859,0.074030185,0.065697627,-0.328211786,-0.084384499,-0.296859249,-0.185465562,-0.161167796,0.220348282,-0.35657533,-0.212317029,-0.243162594,0.578011219,-0.147910499,-0.012154317,-0.160031445,-0.759972466
20120713,-0.431328707,-0.618877636,-0.065769293,-0.057447682,-0.196855249,0.065078192,-0.088476105,-0.368618141,-0.214266688,-0.458769669,-0.445247794,-0.505184087,0.044815852,-0.129660508,-0.238140615,-0.547488583,0.050886235,-0.107610264
20120712,1.313450309,0.415477207,0.673345377,0.673345377,0.730825559,0.454473616,0.144794768,1.265050344,0.497559955,0.626204202,1.289084492,0.775416309,-0.227693087,1.173269232,0.595399694,0.37803966,0.446511648,1.629519617
20120711,-0.313158715,0.067746781,0.203915171,0.203915171,-0.295776111,-0.047200788,-0.309214259,-0.058344493,-0.032245301,0.043299799,-0.049716234,-0.018318328,-0.060377452,-0.205156729,-0.25301983,0.188447626,-0.522297608,0.157147639
20120710,-0.489785004,-0.285594072,0.065120065,0.065120065,-0.124015116,0.112982322,-0.108799477,-0.103009911,-0.338265376,-0.068362387,-0.426028806,-0.484709562,-0.591598099,-0.504691172,-0.32538421,-0.378269679,-0.327274684,-1.194696127
20120709,0.883713749,0.643231579,0.674933116,0.683315708,0.316734898,-0.152794574,-0.39612512,0.270693797,0.439865506,0.382029021,0.950622316,0.450099519,1.104095182,0.275121245,0.259980113,0.43892624,0.298942949,0.91089111
20120706,0.287773117,0.2283031,0.387537646,0.395895613,0.156977525,0.736588786,0.12247528,0.445036672,0.334605416,0.973346591,0.363400825,0.364898462,0.612357235,0.86072918,0.408688973,0.257566914,0.664011237,1.311880221
20120705,-0.16224747,-0.081245392,1.06996995,1.078384033,0.474329946,0.141827025,-0.070692131,-0.223254879,0.292635509,0.533758935,-0.13054835,0.202468051,0.573906852,0.265112354,-0.073996132,0.2065117,0.142349256,-0.20620036
20120704,-0.231611682,-0.311413439,0.127761702,0.119426752,0.175551002,-0.26529241,0.13939871,0.068273909,0.101741378,0.079482835,-0.174272224,-0.094622073,-0.253453855,-0.37254088,0.062701864,0.04856545,0.194538413,-0.043034879
20120703,-0.011765603,-0.067966343,0.118136623,0.143141153,-0.024988732,-0.088464793,-0.105946354,-0.682649805,-0.372244179,0.063298107,0.232628865,-0.493176746,-0.705031322,-0.011471428,-0.321210777,-0.505718196,-0.36252125,-0.3109653
20120702,-0.477560171,-0.51317861,-0.148481334,-0.023822759,-0.358398463,-0.504239932,0.355593474,-0.046024269,-0.341564864,-0.123360968,-0.525417958,-0.651323786,-0.790620947,-0.352031985,-0.11770298,-0.159220486,-0.28214782,-0.89465674
20120629,-1.509840004,-0.539320901,-1.201910772,-1.366163622,-0.384578845,-0.393452439,0.164361425,-1.054426701,-0.66014463,-1.542610556,-1.253281561,-0.569671498,-0.821967018,-1.681087187,-0.807296506,-0.658593096,-0.744567456,-2.253406142
20120628,0.264092915,0.231883142,0.474803664,0.483169593,0.351268945,-0.013003502,-0.415714928,0.048557422,0.157523848,0.797054278,-4.48398E-05,0.208989572,0.526661185,0.217847201,0.117592887,0.033399578,0.945836155,0.491815289
20120627,-0.410049873,-0.242330432,-0.015717922,-0.024042314,0.013467425,-0.029285735,0.501243105,-0.205273467,-0.013994732,0.289236572,0.102637814,-0.358233255,-0.253972465,0.019029274,-0.280503196,0.12450663,-0.447165003,-1.143024532
20120626,-0.280807769,-0.183782852,0.120881336,0.104208417,-0.301021299,-0.023494939,-0.499010676,-0.33298809,-0.151677839,0.124234599,-0.507220852,-0.469093813,-0.499265229,0.148489754,-0.145692871,-0.187376762,0.016022531,0.262490176
20120625,0.32800103,0.159181745,0.400030961,0.408392056,0.239837805,0.274456707,-0.698613458,0.441603669,0.149879224,0.562629218,0.294715029,0.334915608,-0.157390755,0.587513472,0.496200007,0.373106211,0.594489425,1.171841064
20120622,1.418258415,0.935138925,1.036327026,1.04474041,0.700390653,-0.06119281,0.267932825,0.264007978,0.442177728,0.916682108,1.312374836,0.183793279,1.251102806,0.642208171,0.46113832,0.192158908,0.715850558,1.53098414
20120621,0.171752794,0.175214727,0.276699868,0.268350434,0.386532733,0.152682638,1.488695481,0.277264091,0.630907747,0.134766168,-0.178601655,0.56957458,0.9323407,0.18444766,0.249672691,0.666737853,-0.004344996,0.384787126
20120620,-0.349071199,-0.43788132,-0.669080605,-0.669080605,-0.570391166,0.180971439,-0.000689362,-0.296817208,-0.028380718,-0.81443648,-0.205444422,-0.380960154,-0.093508331,-0.628628184,0.101649262,0.414912655,-0.49011384,-0.618530518
20120619,-0.83060878,-0.432798179,-0.016250293,-0.007924558,-0.107172276,0.171524431,-0.188361386,-0.377860364,0.029733458,-0.127500519,-0.591060133,0.038877694,0.672893394,-0.023758258,-0.406771104,-0.317653468,-0.562877737,-1.056782517
20120618,-0.531895809,0.158372263,-0.174354097,-0.174354097,-0.899777562,-0.084572164,0.33865557,-0.449389634,-0.204421308,-0.147818838,-0.790254567,0.057937978,-0.434789182,-0.107692941,-0.124556431,-0.030854102,-0.292001083,-0.525942704
