Date,AUD,CAD,CHF,GBP,IDR,JPY,KRW,MYR,NOK,NZD,PHP,RUB,SEK,SGD,THB,TRY,USD,ZAR
20140225,-0.209547508,-0.065603884,-0.131050864,-0.084884496,0.123108204,-0.028431303,0.03456268,0.035473572,0.120802126,-0.301968837,0.053802009,0.318800638,-0.066016202,-0.103371045,0.136431751,1.415929204,0.138332727,-1.526203494
20140224,-0.078518615,-0.398588604,0.114801148,0.343136658,-0.642584252,0.135231317,0.411696257,-0.119580141,-1.063702641,0,0.39939763,-0.412303865,-0.645892855,0.212937385,0.242136179,-0.505033724,0.204275188,-0.908460242
20140221,0.091689043,0.757126868,-0.06555765,-0.020681265,-0.498081355,0.421699664,-0.336387497,-0.445326279,0.053811659,0.018121413,-0.467586634,-0.152088313,0.387250854,0.138312586,-0.172336616,-0.643734319,0.007296075,-0.330574159
20140220,0.341723073,0.916882599,-0.090060586,-0.375712035,0.152103165,-0.121359223,0.509880642,0.154559505,0.528941516,0.242204057,0.099481392,-0.052500916,0.250609742,0.098067494,-0.131875992,0.631187297,-0.283739542,0.912389357
20140219,0.032868788,-0.053124377,-0.057278455,0.218632333,-0.679108901,-0.490161256,0.237781255,0.026502937,-0.293659355,-0.042367752,0.12900276,1.52676487,0.181573638,0.115506786,0.408465561,0.564594261,0.101959071,0.952610959
20140218,0.349627284,0.293040293,0,0.543445075,0.741377591,0.838108883,0.737880384,0.327941502,0.276442308,0.860753312,0.775078989,0.52147475,1.057925379,0.440860839,0.896718824,0.251188961,0.233593693,0.391290585
20140217,-0.112018977,-0.013318239,0,-0.182848784,-0.396457914,0.08603384,-0.019957333,-0.066430469,-0.418910832,0.012210758,-0.546626952,0.141211214,-0.226024456,-0.289201226,-0.304767925,-0.347106335,-0.058364339,-0.881157253
20140214,-0.530903847,-0.199375291,0.040929928,-0.139987827,-1.103398117,0.043035433,-0.269042292,-0.605260262,0.221915672,-0.121958656,-0.608367493,-0.028067987,0.431298663,-0.276864509,-0.608073238,-0.679550502,0.234003656,-1.269368413
20140213,1.604954715,0.783657066,-0.269409748,-0.012171373,-0.07371295,0.381596947,1.042309586,0.751729643,0.054008641,0.749523868,1.066960396,1.811966174,0.442326546,0.878622134,0.850851983,1.333557272,0.751491933,1.628967762
20140212,-0.871402165,-1.079970847,0.114425828,-1.101414385,-1.251168775,-0.792857143,-1.074331973,-1.059698545,-0.430210325,-0.846734893,-1.270897582,-0.559492962,-0.546485261,-0.830929025,-1.264606654,-1.01742253,-0.753144194,-0.648823467
20140211,-0.727439544,0.199163513,0.008173941,-0.102212602,0.048128819,0.531380152,-0.262063114,-0.054819753,0.119645848,-0.436681223,0.33548303,0.220662536,-0.290536645,0.069292066,0.015642458,-0.578493273,0.278633231,-0.927616875
20140210,0.53366715,0.252911814,-0.024515813,0.024055809,0.567922639,0.338641112,0.138407356,0.682194503,-0.641940086,0.157939497,0.528806012,0.599957555,-0.155764998,0.551587993,0.309333812,0.295073271,0.471489612,0.666334827
20140207,0.843797754,0.67001675,0.106348168,0.319758673,0.327465334,1.358358285,0.3258359,0.917942205,0.142857143,0.427037579,0.200134517,0.276654607,0.810168064,0.631025416,0.756600492,0.396098925,0.585402001,0.189507281
20140206,-0.810597074,-0.340544872,0.016363934,-0.414563807,-0.019019517,0.109665156,-0.366420788,0.062423364,-0.68574131,-0.467545085,-0.622748243,-0.56667894,-0.460980859,-0.360947779,-0.202853472,-0.923391485,-0.354426641,0.019952115
20140205,-0.138203356,0.04008016,0.05730659,0.379952958,-0.243378617,-0.197008391,-0.150451011,-0.320007111,-0.727699531,-0.609535305,0.133857882,-0.365582148,0.066869921,0.145755597,0.146720238,-0.289368978,0.177527924,0.037257824
20140204,-0.983969764,0.133779264,-0.08997219,0.381402107,-0.148654873,-0.558699753,-0.092919659,-1.142380105,0.798580302,-0.438622844,-0.0130576,-0.08805005,-0.098507665,-0.348594004,-1.124849351,-0.399567681,0.155578604,0.112565358
20140203,-1.095643207,-1.196219681,0.049099836,0.553966032,0.345651089,-0.224426265,-0.040977169,0.605591778,-0.687345788,-0.233784918,-0.151564537,-0.576356805,-0.215797264,-0.381988656,0.464135967,-0.679851669,-0.133175496,-1.767253788
20140131,0.368717252,-0.296520822,-0.106269926,-0.297402282,-0.524487671,-0.825674899,-0.360659531,-0.378712817,0.507794048,0.348893167,-0.271425553,-0.113592385,0.183367856,-0.259770248,-0.326293441,-0.21423007,-0.427287461,0.089063523
20140130,-0.489217895,0.019771963,-0.179518564,0.206787495,0.018309972,-0.322049667,0.438104872,0.114625813,0.355534487,1.143830616,-0.116885014,0.165536895,0.388614283,-0.126837705,-0.102699203,1.192314009,-0.249853028,0.675123289
20140129,0.128907509,-0.243261012,-0.187326926,-0.091146625,-0.150001026,-0.625844535,-0.598533898,-0.333941165,0.392623438,-0.472326511,-0.205747983,0.844180543,-0.173552032,-0.304632716,-0.258311622,-1.726920594,-0.300388307,0.335386223
20140128,-0.659495454,0.862068966,0.089671476,-0.266650506,-0.262144651,0.156706318,-0.358105089,-0.295715412,-0.391087936,-0.283799287,-0.380878603,0.221731368,0.114698434,-0.263700986,-0.031165824,-2.116903633,-0.065895446,-0.702842241
20140127,-0.617244671,-0.402879598,0.089751958,-0.488481486,-0.179975178,0.14980739,-0.48235627,-0.544638578,0.554132158,0.012078024,-0.414657666,0.214992147,-0.158735558,-0.405366828,-0.144489397,-0.746362268,-0.211879886,0.039427253
20140124,1.126126126,-0.381604053,-0.495250467,0.894432613,0.329011008,-1.274737658,1.274476359,1.050082554,0.708070807,0.815829528,0.77092511,1.376995568,0.611446367,0.407016739,0.314416323,2.679031427,0.35193196,1.727330459
20140123,1.628408868,2.171282603,-0.226812475,0.335775336,0.727768547,0.296673024,1.040252032,0.500011062,-0.394477318,0.965084829,0.462089164,1.095172324,-0.337661156,0.617177136,0.477236064,1.377554351,0.538109981,1.739006243
20140122,-0.727131078,-0.006721785,-0.097110949,-0.59473237,0.356102358,-0.007063145,0.236320041,0.104092842,-0.077639752,-0.135052179,0.053722305,0.035902346,-0.128305572,0.167552577,0.231309933,0.574542828,0.295726748,0.141660424
20140121,0.097478555,0.262838658,0.162113966,-0.278382958,0.04473842,0.375753279,0.27438454,0.328859657,-0.065652044,-0.701005791,0.347959617,0.371714736,0.274393715,-0.011554015,0.024709106,0.263339807,-0.294854784,-0.044249294
20140120,-0.433516661,-0.416107383,0.040544924,0,-0.124855497,-0.528913963,0.111679916,0.518181006,-0.023867773,-0.231101381,-0.084875788,0.444001808,-0.121678019,0.052020114,-0.221888518,0.786278283,-0.132508834,-0.585408771
20140117,-0.012939121,0.329944112,-0.145748988,-0.715015322,-0.327771174,-0.288306026,-0.390390183,-0.138287906,-0.113243533,0.415267176,-0.092950443,0.357528125,-0.268786717,-0.09816376,0.049332885,0.503484379,-0.095609326,-0.272670824
20140116,1.271047632,-0.362294532,-0.032378177,0.234883161,0.23171081,0.24672212,0.069835299,0.27061481,0.847508565,0.583538084,-0.053784471,-0.170108395,0.248990961,0.040436717,-0.21034259,0.445441758,-0.066147288,-0.204757928
20140115,0.48719468,0.14781966,0.162153397,-0.150339768,1.567093144,0.169467589,-0.207690768,0.237630865,-0.185985121,0.227790433,0.25654014,-0.135638753,-0.275516452,-0.075040406,-0.076023523,-0.403615864,-0.446330577,0.211265229
20140114,0.816407806,-0.093978653,-0.064819316,-0.030058915,0.194457287,0.176840914,0.336469562,0.127946128,-0.334848122,-0.520578148,0.523981603,0.623677666,-0.580523711,0.31268095,-0.719248785,0.837537841,0.095210195,0.960162458
20140113,-1.303635768,0.812072816,0,0.446859903,-1.029107303,-0.911193664,0.064427633,0.285887941,-0.481999405,-1.204090277,0.220590656,0.294594523,-0.120468363,0.086931324,0.262636604,0.490113233,0.493118422,0.306909916
20140110,-0.508375155,-0.0202977,-0.210219922,0.272479564,-1.610495491,-0.174923034,-0.272208481,-0.441506051,-0.059470711,0.193998181,-0.097031494,0.009525392,-0.492941967,-0.283171521,-0.033374867,-0.53790553,-0.183661475,-0.579680598
20140109,0.86116224,0.598965423,-0.121133812,-0.235592606,1.352834643,0.414529614,-0.204084447,0.211112608,-0.041612175,0.745129176,0.135039441,0.312431253,0.332718853,0.243309002,0.084621209,0.554409925,0.132411358,1.489757914
20140108,-0.445026178,0.733630442,0.129376567,-0.415087529,-0.363089511,-0.070209928,-0.353138397,-0.607169963,0.310077519,-0.498328775,-0.419816658,-0.60320265,0.441443781,-0.363636364,-0.505162405,0.050733951,-0.34454952,0.051754477
20140107,0.480042086,0.613962472,0.389642016,0.102372636,-0.695143244,0.105425921,0.449272262,0.26185627,-0.059594756,0.146065364,0.537483719,-0.011042403,-0.128541951,0.417318727,0.326761064,-0.908268258,0.286722541,-0.560618121
20140106,0.336500396,0.19353055,0.081241368,-0.018062496,0.078811119,-0.126351256,0.718719373,-0.176496872,0.376861877,-0.018254838,-0.392498194,0.311701777,0.142274816,0.052192067,-0.077739772,0.674832136,-0.234707349,0.927330272
20140103,-1.737551867,-0.358126722,0.016250914,0.271673509,-0.390108417,-0.945626478,0.177561764,-0.431552253,-0.523653675,-1.909991644,0.275010292,-0.130756841,-0.305070245,-0.484764543,0.011106915,-0.690279127,-0.175721189,-0.695987071
20140102,0.006483823,-1.029241361,0.252525253,-0.659709728,-0.995121916,-0.621890547,-1.020724639,-0.590433648,0.472318546,-0.047727002,-0.920230384,-0.278435993,0.272036663,-0.493855519,-0.356368144,0.803918257,-0.964397071,-0.17506522
20131231,-0.625,-0.629910593,0.138673628,-0.322812052,-0.441472001,-0.206868018,-0.228982438,-0.411821705,-0.741795739,-0.616625163,0.127428077,0.342262564,-0.775063562,-0.383273268,-0.114967942,0.875698514,0.058042516,0.972569789
20131230,0.090287631,0.224017378,0.204348537,-0.029881073,0.050087073,0,-0.16681655,-0.017614937,-0.26043208,-0.159829515,-0.086510838,0.464847312,-0.559113438,-0.159917757,-0.405161404,-1.711376804,-0.224410019,-0.130844745
20131227,1.148075669,1.460155658,-0.073511394,0.074160018,1.252946322,1.65428291,0.494646504,0.734168792,0.154128875,1.064911756,0.779733509,0.612027972,-0.25551297,0.939697913,1.438463257,4.85672145,0.950014616,2.059619447
20131224,0.065274151,-0.034425778,-0.114220445,-0.199355378,0.08929652,0.196656834,-0.28274045,-0.070926702,0.440607324,0.107803797,-0.057542129,-0.466180218,0.158000734,-0.017292063,-0.022331398,-0.64200977,-0.131367684,-0.036727573
20131223,-0.551768906,-0.520547945,-0.048927669,0.347388596,-0.263220794,-0.196270854,0.246888038,0.487772284,-0.219819392,-0.167414051,-0.008219628,-0.406388642,-0.035593126,0.225303293,0.595304953,0.269390897,0.344196265,-0.921623513
20131220,-0.25898349,-0.341296928,0.016311883,-0.011977482,0.762705608,0.077165907,0.008966012,0.28590574,0.393653823,0.059826503,0.06086227,0.187796557,0.408760428,-0.017328019,0.326797386,0.864563484,-0.087802737,0.696915672
20131219,0.071271219,0.198344846,0.409466874,-0.618973932,-0.418803872,0.66379493,0.110472824,-0.084806285,0.041768602,0.330132053,-0.129780523,-0.683147555,-0.392693454,0.040448399,0.011270145,0.714361872,-0.596407011,-0.243221775
20131218,0.084300629,0.439651027,0.040963461,-0.650425733,0.75027472,0,0.017264359,0.210224985,-0.951536643,0.204498978,0.055886124,0.028260937,-0.575144892,0.098328417,0.452847277,0.292283016,0,-0.061119541
20131217,0.136363636,-0.150901982,-0.049132001,0.207382829,-0.219959158,-0.183266371,-0.178539423,0.197194461,0.302329717,-0.281892881,0.227347611,0.003753547,0.161744178,-0.023130747,0.090651558,0.303897033,-0.195993031,0.191452221
20131216,0.293064148,-0.321345549,-0.114510061,0.017778831,0.069349431,-0.042274361,0.268181755,0.452447946,-0.653710247,-0.10784255,0.131969647,0.430188596,-0.094077542,0.243464147,0.279532749,-0.078593884,0.356960734,0.470273749
20131213,0.953320184,0.377462082,0.122840062,0.476360605,-0.603686592,0.296798813,-0.107019809,-0.09220528,0.159263847,0.778891438,-0.348500789,-0.07245863,-0.27923712,-0.086875941,-0.450216058,-0.288533466,-0.34845735,-0.887343786
20131212,0.575282682,-0.068582402,-0.065471806,-0.065456709,1.198859739,0.205353349,0.111978213,0.490406563,0.653090305,-0.832285492,0.085554459,0.106474539,0.53259953,0.284602428,0.197216303,0.264295153,0.058109973,-0.143479052
20131211,0.558547776,-0.157491098,0.04093663,0.454300915,0.175493036,-0.091970287,0.169637046,0.351521749,0.238052729,1.040595317,-0.093692983,0.188904841,0.252511207,0.209533787,0.034014377,0.34764533,0.123636364,0.754541352
20131210,-0.410568837,-0.198182191,-0.138991088,-0.143257924,0.804911239,0.014151277,0.253364894,0.143081011,-0.320341698,-0.349671429,0.505526094,0.156256956,0.383009134,0.245055137,0.022681394,0.136376687,0.204051887,0.004231252
20131209,0.238964487,0.584272752,0,0.221344819,-0.355070539,1.217503402,-0.235455433,-0.364319334,-0.065212236,-0.456100342,0.651823276,-0.255322928,0.32825086,0.116829254,-0.099698638,-0.043047783,0.446526609,-0.875886897
20131206,0.179545152,0.421067164,-0.25281357,0.541320823,0.322421994,0.648742161,0.167870199,0.704145113,0.362944011,0.591608814,0.83499606,0.329225807,0.710812244,0.44003755,0.57428044,0.331125828,0.492864499,0.529156301
20131205,-0.053170278,0.02071251,-0.048907727,0.156626506,0.438209548,-0.416337664,-0.078324276,0.111785372,1.119066242,-0.120590895,-0.040224587,-0.313759451,0.281731574,0,0.125496281,-0.089898954,0.014714538,0.732655185
20131204,1.163181604,0.131351538,-0.15463498,0.350622657,1.441575912,0,0.165238763,0.382439829,0.247285887,0.777784529,0.441055166,-0.255813953,-0.332667997,0.12336251,0.29980547,0.484191509,0.103107969,0.684931507
20131203,0.411828247,0.542156113,-0.275951627,0.12711095,0.082727263,0.107789595,0.547996845,0.529502498,-0.23467116,-0.302901799,0.381905132,0.544028932,-0.255331594,0.223726818,0.43673141,0.54861212,0.310283688,1.506985089
20131202,-0.816927816,-0.048631374,0.18702228,-0.804563194,-0.304620304,-0.03591696,-0.543629194,-1.06593782,-0.126201923,-1.143849563,-0.454186082,-0.552098328,-0.191973056,-0.567849198,-0.318485932,0.178343949,-0.551024906,-0.279200635
20131129,0.127388535,0.125208681,-0.202872677,0.072102385,-0.278250299,0.107867108,-0.148357667,-0.070557174,0.531657806,0.179985601,0.016824537,0.229737079,-0.253076673,0.087888908,-0.04122578,0.185968495,0.139788111,-0.262637165
20131128,-0.247458534,-0.041718815,0.146281999,-0.227804088,-0.082863472,0.455103663,-0.330283851,0.031874687,0.278686538,0.180310133,0.099363401,0.342109542,0.225589226,0.064493433,-0.018319212,-0.27273719,-0.029420418,0.432152742
20131127,0.612341027,0.869687193,-0.056855101,-0.506978409,0.647179532,0.793650794,0.699281236,0.680802292,-0.187458427,0.66553727,0.180526733,0.528189512,0.177643858,0.536398467,0.47626717,0.802785924,0.361703698,0.984470327
20131126,0.725227057,-0.09809417,0.008122817,0.419262099,0.360813477,-0.167187614,0.307093154,0.273525491,-0.084587034,0.42532507,0.006749118,0.270759339,0.03036608,0.242259513,0.566893424,0.924898261,0.244191209,0.78181885
20131125,0.054252001,0.161414836,0.073158836,0.047938639,2.376225622,0.60699137,-0.143569014,-0.075794116,0.840796929,-0.705882353,-0.203744864,0.548325564,-0.037100328,0.047292504,0.425235274,-0.810979414,-0.029590176,-0.380994248
20131122,1.444689048,0.992274435,-0.129891216,-0.071856287,-1.62467548,0.669955091,0.240322479,0.836073927,0,1.110229976,0.748129676,-0.189263786,-0.453258424,0.582709002,0.41299174,0.1875,0.341448931,-0.157278713
20131121,0.818421418,-0.254506893,-0.040574535,-0.316361249,1.249693341,0.465976331,0.122406726,0.364938054,-0.261302868,0.725038402,-0.238627132,-0.08622087,0.177139974,-0.047545465,0.042016807,0.011030628,-0.406594219,-0.085515689
20131120,0.536922111,0.376099915,-0.081083273,-0.101371497,-0.561468401,0.229816888,0.312938535,0.244663995,-0.006076442,0.493979623,0.568471934,0.58534089,-0.46645018,0.232322631,0.431357839,0.176802092,0.185157754,0.21461428
20131119,-0.257337599,0.078119452,0.097394692,-0.035765379,-0.412179029,-0.251423501,-0.177204373,-0.318212436,-0.483763681,0.266220901,-0.334175841,0.480762668,0.512584683,-0.326564541,-0.072621641,-0.549470677,-0.110971369,-0.09951705
20131118,-0.305089447,-0.028399006,-0.202494735,0.131311926,0.532143433,0.177790947,-0.283561137,-0.116001206,0.18174108,-0.394671929,0.559507361,-0.073436964,-0.315302221,0.303734143,0.376231571,-0.524723973,0.423476969,-0.310026626
20131115,-0.221392002,-0.14887282,0.113525787,0.065699098,2.159984794,0.543721138,-0.395831594,0.090562883,-0.930260473,-0.399238376,0.046078231,-0.015230734,-0.336527747,0.155084999,0.195551786,-0.207272727,0.178624591,-1.298168308
20131114,0.312304809,0.24873854,0.129912309,-0.327419931,-0.065340108,0.742852855,-0.072991178,-0.048740861,-0.083952986,-0.012282749,-0.214570348,-0.147542844,-0.209056134,0.107481937,0.186474684,-0.101714618,0.156541185,0.059075256
20131113,0.055551698,-0.184436405,-0.09733939,-0.568249083,-0.962202334,-0.448196011,-0.19080262,-0.146009085,0.463883366,-0.306128697,-0.244623382,-0.13600816,0.925894751,-0.226392612,-0.124946956,0.04361099,-0.126563431,-0.497491039
20131112,0.607796563,0.506202766,0,0.787495526,-0.095521224,0.760198705,0.327864288,0.676653134,1.133248035,0.436600664,0.763437179,0.696188085,1.291393363,0.388755981,0.13928563,0.842923111,0.283709123,0.551410963
20131111,0.852532939,-0.113943883,0.211347748,0.341215205,1.04309488,0.972792218,0.634671561,0.393534786,0.379181701,0.999937892,0.765834138,0.215024247,-0.461669024,0.245818095,0.631934051,0.397380234,-0.275482094,0.993666739
20131108,0.745315162,0.731707317,0.032525614,0.378560269,0.624023219,-0.318181818,0.600427064,0.439968943,1.989770459,0.978363123,0.278474444,1.068109308,1.45218689,0.36707185,0.532600908,0.280422109,0.49382716,0.361643836
20131107,-0.690821937,-1.218820862,-0.18667316,-0.975841961,-0.143208983,-0.997524938,-0.992869204,-1.089106607,-0.428544811,-0.833385161,-1.299166894,-1.138233681,-0.869426679,-1.030313859,-0.925202906,-1.188566428,-1.124509876,-0.836774614
20131106,0.204845659,0.277126412,0.195169554,0,-0.461778752,0.558111471,0.105468286,0.354982601,-0.018628912,-0.697875494,0.346044472,0.128158184,-0.075051171,0.274708868,0.251452971,0.351236646,0.170446124,-0.068054791
20131105,-0.408019698,0.177961276,-0.194789384,-0.626773888,-0.093638637,-0.517707083,-0.240391315,-0.256237043,0.442836649,-0.418204182,-0.366963082,-0.293214982,0.248512346,-0.279895188,-0.210680807,0.21633117,-0.0888494,0.462585826
20131104,-0.350508237,-0.241442977,0.089358245,-0.088615821,0.178662416,0.28592927,0.062052473,0.01397852,-0.36664181,-0.507862694,0.070028011,0.51075873,-0.378172733,0.053625693,0.261071818,0.077058565,0.007404665,0.273497043
20131101,-0.613112241,-1.185881693,-0.186491527,-0.452834627,-0.43667327,-0.813493544,-0.848916387,-0.278790976,-0.715695953,-0.650455927,-0.717301725,-0.401802744,0.003407078,-0.674675978,-0.772455372,0.312879597,-0.996994355,0.706568442
20131031,-0.815423951,-0.786688945,-0.113387867,-0.66596565,0.646413892,-0.828954185,-0.704278526,-0.570570571,0.297029703,-1.094276094,-0.621840243,-0.525348282,0.264176725,-0.73434379,-0.578332436,-0.69815045,-0.828789531,0.284314809
20131030,-0.23440193,-0.104318798,-0.089011167,-0.09338158,-0.062148005,0.170521945,-0.434672663,-0.032329577,-0.486483158,-0.2099958,0.038774719,-0.238246362,0.142539483,-0.310395315,-0.126277389,-0.109537024,-0.094421848,-0.181601623
20131029,0.820184889,-0.118088358,0.121526371,0.38668854,0.337453757,0.170813219,0.017772795,0.194354466,-0.129151292,0.276758318,-0.121234572,0.479460635,0.264108662,0.076192709,-0.126118131,0.054798524,-0.116076611,0.289042914
20131028,0.125269678,0.111265647,-0.040492387,0.176077004,0.393013791,0.372717108,-0.134482005,-0.616261957,-0.086026791,0.12047467,0.246442618,0.23630137,0.129363144,0.158497212,-0.058353952,0.021924215,0.05080932,0.087083585
20131025,0.104500488,0.153224683,0.365764448,-0.210846902,1.426856558,-0.126563431,-0.031392032,0.07824366,0.197020071,0.593831425,-0.395104072,0.103302952,-0.313833794,-0.228417477,-0.334992788,0.186703763,-0.202825063,0.499896164
20131024,0.39166317,1.1910635,-0.032501828,0.246594645,-0.79738387,0.276222471,0.654618391,-0.247922501,-0.184365782,0.407641762,0.376339549,0.110280827,-0.148138019,0.134889449,0.282281582,0.57437408,0.385398487,0.137400385
20131023,1.095948526,0.745526839,-0.388506677,0.471920717,1.78074565,-0.423728814,0.32942117,0.391777286,0.030737075,1.670171966,0.381162121,0.139303209,0.148357793,0.489156058,0.593729466,0.188129404,0.570425625,-0.319822321
20131022,0.028290544,0.106617386,0.024287565,0.12994684,-0.311351479,0.260863084,-0.052349169,0.166204986,0.5128522,0.111468913,-0.006775756,0.054559626,-0.25498008,0,0.263529412,0.325672625,0.051218263,0.355134215
20131021,-0.239892754,-0.141954716,0.072915823,0.159734958,-4.115784334,0.329021162,-0.006198859,0.284741996,-0.080261777,0.142635659,0.290505071,0.089484432,0.187030997,0.200779497,0.025889054,0.438612794,-0.124232681,0.542313122
20131018,-0.169049799,0.142156514,0.129796382,-0.289051439,4.493929118,0.067345106,-0.001377505,0.343794281,-0.203327172,0.279850746,0.086716997,-0.34982623,-0.108223875,-0.082605617,0.257196791,0.04834511,0.161030596,-0.509821117
20131017,-0.210866662,0.014217673,-0.113442995,0.200969382,-0.433217988,0.194931774,0.263105194,0.083695627,-0.264241381,-0.260513584,0.543645502,0.083524983,-0.380180671,0.46831466,-0.075450344,-0.144825281,0.744782833,-0.409296129
20131016,0.423519447,0.658318426,-0.161799207,-0.053169493,0.945150641,0.368726014,0.594638528,0.198005963,0.227888643,0.012406948,0.705874251,0.309885342,0.569524179,0.590339893,0.488082263,0.376472342,0.503965019,0.677342196
20131015,-1.020051701,-0.470051991,0.218907086,-0.229871508,-0.351657699,-0.225242135,-1.033302167,-0.514484357,-0.178296957,-0.665516391,-0.612573149,-0.508823335,-0.421648407,-0.686959612,-0.602891998,-0.375060344,-0.523444412,-0.438453321
20131014,-0.034921078,-0.376046545,0.162416761,-0.082449941,0.148538984,-0.142450142,0.13148384,0.060291253,0.049209571,-0.202939549,0.070204277,0.136756046,0.375317994,-0.088752145,0.065984823,0.342810299,-0.014742739,0.678951024
20131011,-0.195176356,0.291752651,0.024368451,0.106119561,-1.7688048,0.763012767,0.093709734,0.009276438,-0.750915751,-0.817322354,-0.047921409,0.094079622,-0.632531145,-0.100484691,-0.037691402,0.138059701,0.251256281,-0.750213129
20131010,0.328694314,0.171074203,-0.016242995,0.200850662,-0.075455771,0.623337134,-0.178144001,-0.235990931,0.986436498,0.774479071,0.142254825,-0.099702721,0.882840643,0,-0.089437018,-0.212235171,0.125786164,-0.131041222
20131009,-0.118748254,0.250107189,0.236079453,0.445024625,-0.558369806,-0.295588904,-0.290785395,-0.120164533,0.346448899,-0.208550574,-0.362034222,-0.037031788,0.484929272,-0.153446648,-0.1808998,-0.304391403,-0.449322334,0.317130231
20131008,-0.728104847,-0.11420414,0.179416082,-0.124451819,-0.478330631,0.365130078,0.183448418,0.10641251,-0.553709856,-0.555081127,0.097434232,-0.146540547,-0.459822705,0.059052793,-0.063392186,-0.546387566,0.029472443,-1.106851166
20131007,0.083281283,-0.227887765,-0.073343656,-0.377848624,-0.366056115,-0.431720064,-0.176951092,0.048603236,0.154045228,0.171086399,-0.269353381,0.179960989,0.799013052,-0.047219927,0.108118272,-0.239393047,-0.154491282,0.213451885
20131004,-0.627586207,-0.078275101,-0.040729879,0.893495354,-0.526535049,-0.587305173,0.146301257,-0.529502498,0.067825872,-0.28028272,0.151954926,0.092008743,0.600830492,-0.194403535,0.056441372,-0.32671341,-0.007356187,-1.01129326
20131003,0.290496611,0.464684015,0.285924353,0.635415418,0.375886057,0.796903461,0.217519997,-0.430945559,-0.282833251,0.01218769,-0.219765243,0.13682681,-0.388214905,0.342850387,0.555726346,-0.124656279,0.584535701,0.437607938
20131002,0.486516542,0.186219739,-0.0979352,-0.047932894,-0.551912884,-0.633484163,-0.258837907,-0.524455592,0.01229861,0.287233392,0.011926668,-0.050854446,0.255997405,-0.312315852,0.12549131,0.018335167,-0.287737937,0.195769329
20131001,-0.676515256,0.359401955,0.229038855,-0.18539561,-0.227937663,0.622249203,0.321660789,-0.562320024,0.20951442,0.411143839,-0.124223602,-0.387915298,-0.284146694,0.053062909,-0.070982396,-0.872410033,0.362828582,0.29415009
20130930,-0.385091459,-0.393785351,-0.187785761,-0.470238095,0.591277242,-1.12545018,-0.333630809,0.940675639,0.135752191,-0.470286447,0.194370087,-0.113962711,-0.331556589,-0.141301148,-0.188928774,-0.203148807,-0.236389156,-0.85666375
20130927,1.05628909,0.41699619,-0.325520833,-0.213827512,1.053128248,-0.09744397,0.167094143,0.69369224,0.502325581,0.657813845,0.263261364,0.975369503,0.357002565,0.224228477,0.507951578,1.308342521,0.281502334,1.807385415
20130926,-0.277200277,-0.107727664,-0.130039012,0.017822135,-2.082714956,0.202794051,-0.017187801,-0.278084207,-0.866838805,-0.895631512,-0.192799864,0.433863045,-0.376376883,0.02360857,-0.286383754,0.454092369,-0.037026066,0.800568628
20130925,0.578518157,0.483510139,0.073200488,-0.315050159,2.294192933,0.165513091,0.431549366,0.396862021,1.408977556,0.93475186,0.122997028,0.587540514,0.655737705,0.147771604,0.063944676,0.467341716,0.230089809,0.445656912
20130924,0.237546287,-0.373858653,-0.227217398,0.375676158,0.456730307,-0.501534546,-0.316614701,0.451964306,0.61472839,0.874689826,0.162551546,-0.023709902,0.358110386,0.065061809,-0.056807423,0.301339286,-0.259105715,0.144502145
20130923,-0.285634666,0.079148079,-0.056772101,-0.290422001,0.714835713,-0.728245523,-0.329292638,0.872065837,-0.443389746,-0.204296416,0.178268397,-0.218026627,0.04420198,0.14215483,0.782442748,0.298507463,-0.044398402,0.430839002
20130920,0.652128182,0.498951479,-0.024324982,0.190023753,1.812130504,0.357968529,0.27378602,0.135786861,2.097679163,0.099151019,0.275013321,0.639589169,0.311544655,0.154238595,-0.035769643,1.166433883,-0.22886674,1.418945335
20130919,-0.140046215,0.486847842,-0.299110752,0.741804259,-0.646412542,1.444999243,0.719180218,-1.092946788,-0.627257175,-0.646472109,0.402098506,-0.69080625,-0.650336761,0.309431717,-0.797218017,-0.797633313,1.445476333,-0.651160665
20130918,0.014006583,-0.087120662,-0.04040404,-0.46445159,-0.883815727,-0.196315313,-0.194313058,-0.325432179,0.330557498,-0.043079574,-0.426160773,-0.027809965,-0.103066518,-0.166339928,-0.252483541,-0.502999367,-0.029949087,-0.057847465
20130917,0.217574396,0.109019551,0.008081461,0.143112701,0.534605293,0.295342673,0.10937738,-1.406303334,-0.335783071,-0.11065347,0.179032536,0.203193033,-0.679755702,0.053495007,0.087383685,0.928850782,-0.007486711,0.88305306
20130916,-0.917941586,0.145571002,-0.01616031,-0.16668651,-0.440437113,-0.286944046,-0.029758403,0.422760512,0.285913972,-0.34307419,-0.329432758,-0.650601576,-0.120623104,-0.2490217,-0.047212124,-1.346688926,0.46634073,-1.688722474
20130913,0.09048514,0.174990886,0.064683053,-0.130796671,0.550138478,0.189136027,0.276894891,0.549160176,0.178219082,-0.06734419,0.142614134,-0.329976085,0.142653352,0.106837607,0.441009105,0.297674419,0.037622272,0.399423981
20130912,0.552911534,-0.007290755,-0.21782977,-0.047539815,-1.389067934,-0.586642599,0.152211233,0.512713919,0.070063694,-0.807675958,0.417550943,-0.113236237,0.23870752,0.089110675,-0.631420224,0.693143499,0.165812481,0.19744836
